time_micro_sec
4.068
4.068
4.068
0.912
6.8839999999999995
6.8839999999999995
9.588000000000001
9.588000000000001
9.588000000000001
9.588000000000001
0.888
1.016
0.6
0.6
2.164
1.1280000000000001
0.836
0.836
2.9200000000000004
0.9680000000000001
3.7760000000000002
3.7760000000000002
3.7760000000000002
3.7760000000000002
2.4240000000000004
4.108
0.7160000000000001
5.8759999999999994
7.284
5.704
6.928
6.928
5.8759999999999994
5.351999999999999
5.351999999999999
2.468
1.3119999999999998
0.9520000000000001
1.9040000000000004
6.16
4.664
4.664
1.6880000000000002
0.62
6.3919999999999995
1.8720000000000003
6.048
6.048
0.9880000000000001
0.7640000000000001
0.7640000000000001
0.7640000000000001
1.496
1.496
3.8000000000000003
3.8000000000000003
5.835999999999999
2.8120000000000003
3.168
3.168
1.56
1.7400000000000002
1.7400000000000002
1.432
7.42
1.3039999999999998
1.3039999999999998
0.884
3.22
3.22
4.324
2.084
2.084
0.656
3.756
3.756
3.756
3.756
3.756
2.3360000000000003
2.3360000000000003
1.2640000000000002
1.2640000000000002
2.4040000000000004
2.4040000000000004
2.4040000000000004
4.208
4.208
1.8560000000000003
1.8560000000000003
3.212
3.212
0.656
1.8240000000000003
0.528
2.748
5.012
5.012
4.46
0.7480000000000001
1.084
1.3199999999999998
1.2959999999999998
0.8039999999999999
0.8039999999999999
1.8880000000000003
1.8880000000000003
1.8880000000000003
1.8880000000000003
2.048
2.048
1.948
1.948
1.7520000000000002
1.7520000000000002
3.468
3.468
3.4480000000000004
3.4480000000000004
2.74
2.74
2.74
1.94
4.684
4.684
2.48
3.68
0.924
0.924
1.072
1.072
2.624
1.968
1.064
2.488
3.52
1.52
1.6760000000000002
1.524
0.524
2.508
5.728
1.3399999999999999
0.628
4.684
0.7080000000000001
2.2560000000000002
2.2560000000000002
0.7120000000000001
3.124
6.4079999999999995
6.4079999999999995
6.4079999999999995
4.608
1.028
1.028
0.92
3.216
1.3439999999999999
1.3439999999999999
5.412
5.412
2.636
4.656
0.7879999999999999
0.7879999999999999
1.52
0.528
3.6360000000000006
3.6360000000000006
2.088
3.7520000000000002
4.14
4.14
1.2680000000000002
3.044
0.9600000000000001
0.664
3.4640000000000004
3.4640000000000004
3.4640000000000004
5.204
0.7400000000000001
5.428
5.428
5.428
4.668
1.544
2.736
2.736
0.928
1.12
1.12
1.46
5.764
2.056
9.128
1.492
6.016
6.016
6.016
1.8480000000000003
5.279999999999999
3.3320000000000003
3.3320000000000003
3.3320000000000003
3.3320000000000003
3.3320000000000003
3.3320000000000003
3.216
3.216
2.108
2.452
9.456000000000001
1.8120000000000003
1.48
1.48
1.2320000000000002
1.032
1.032
1.032
1.032
0.932
0.9720000000000001
1.7560000000000002
4.184
0.9800000000000001
0.9800000000000001
0.9800000000000001
3.6840000000000006
3.9280000000000004
3.796
3.796
3.796
3.024
2.148
2.148
2.148
2.148
0.512
1.8480000000000003
0.556
0.556
0.6
0.6
4.856
3.704
6.032
1.2160000000000002
5.832
2.7840000000000003
3.104
3.568
1.2240000000000002
2.3480000000000003
2.3480000000000003
0.52
4.124
4.124
2.192
3.3040000000000003
8.632
8.632
1.476
0.9560000000000001
1.076
1.076
0.8079999999999999
0.8079999999999999
0.56
0.56
1.7320000000000002
0.876
2.216
2.672
2.672
1.472
1.472
1.044
1.044
1.952
4.216
7.784
0.588
0.588
2.9440000000000004
2.3560000000000003
0.644
0.644
0.88
0.88
4.988
4.988
4.988
3.1
0.6
1.952
5.592
5.592
4.024
1.7720000000000002
0.604
0.604
3.176
3.176
3.176
1.532
1.7040000000000002
1.7040000000000002
1.7040000000000002
1.7040000000000002
5.728
5.176
5.176
0.62
1.396
1.396
7.028
7.028
6.148
1.8120000000000003
0.888
0.508
0.508
0.508
4.4959999999999996
2.572
2.7640000000000002
3.3120000000000003
0.9560000000000001
3.4400000000000004
3.7479999999999998
0.7520000000000001
0.7520000000000001
0.7520000000000001
0.7520000000000001
1.94
4.652
4.652
4.652
1.064
4.52
5.716
5.716
5.716
5.716
5.572
1.7640000000000002
0.7440000000000001
0.7440000000000001
0.588
1.528
0.7560000000000001
0.7560000000000001
2.3360000000000003
1.1
1.112
3.3040000000000003
1.2400000000000002
2.024
2.024
1.424
1.424
0.636
0.532
0.8079999999999999
0.8079999999999999
1.472
0.84
1.1960000000000002
2.604
2.668
2.668
6.28
6.28
6.28
6.28
1.492
6.348
6.348
6.348
6.296
3.4200000000000004
0.912
4.636
7.9319999999999995
1.2959999999999998
6.048
6.048
6.048
6.168
2.12
2.12
2.12
0.7480000000000001
0.7480000000000001
2.704
3.588
3.572
1.936
1.08
1.08
2.52
1.58
3.2840000000000003
0.684
2.8600000000000003
2.8600000000000003
3.848
5.952
2.3360000000000003
0.9920000000000001
0.9920000000000001
2.9240000000000004
4.680000000000001
0.856
0.856
0.856
0.856
0.856
0.856
2.144
1.948
1.948
0.644
6.184
2.8920000000000003
2.8920000000000003
2.8920000000000003
5.2
1.548
1.548
0.9760000000000001
2.064
0.508
1.7160000000000002
1.7160000000000002
0.5800000000000001
0.916
0.916
1.1520000000000001
1.1520000000000001
6.128
6.128
1.6600000000000001
2.676
2.3200000000000003
2.3200000000000003
2.3200000000000003
1.2400000000000002
1.2959999999999998
4.9319999999999995
4.9319999999999995
0.7320000000000001
0.7320000000000001
1.552
1.2080000000000002
1.2080000000000002
1.6720000000000002
1.2360000000000002
1.2360000000000002
5.168
5.168
1.7360000000000002
2.7560000000000002
2.7560000000000002
2.7560000000000002
3.488
0.7040000000000001
1.6560000000000001
4.34
1.8240000000000003
2.5
2.5
4.843999999999999
4.843999999999999
4.843999999999999
1.3079999999999998
2.4080000000000004
2.4080000000000004
8.132000000000001
4.744
0.8039999999999999
4.224
7.9799999999999995
3.828
1.428
0.92
0.92
0.7799999999999999
0.624
3.204
3.204
3.204
0.504
0.504
0.504
0.504
3.7319999999999998
3.7319999999999998
3.3000000000000003
3.3000000000000003
3.3000000000000003
0.64
0.64
1.3559999999999999
1.1840000000000002
1.1840000000000002
1.1840000000000002
0.9880000000000001
1.7480000000000002
0.7240000000000001
0.7240000000000001
0.7240000000000001
3.7479999999999998
6.512
0.9680000000000001
4.116
3.3040000000000003
3.3040000000000003
3.3040000000000003
1.544
1.6840000000000002
3.468
2.24
2.24
2.24
3.496
1.9000000000000004
1.9000000000000004
0.7839999999999999
1.436
1.436
7.9319999999999995
7.9319999999999995
0.532
0.552
1.1920000000000002
2.3400000000000003
0.928
5.732
3.16
1.8520000000000003
1.8920000000000003
0.824
0.824
2.8960000000000004
2.584
2.8440000000000003
2.8440000000000003
5.896
5.896
3.484
6.096
2.692
0.9760000000000001
4.252
4.252
0.624
0.624
2.4120000000000004
2.4120000000000004
2.3160000000000003
2.3160000000000003
0.92
0.92
3.9280000000000004
3.9280000000000004
0.932
0.9400000000000001
2.084
1.2520000000000002
1.2520000000000002
1.2520000000000002
0.86
0.44000000000000006
0.44000000000000006
0.44000000000000006
0.44000000000000006
0.44000000000000006
0.44000000000000006
1.088
0.396
0.396
0.396
0.396
0.396
0.396
1.2919999999999998
0.7040000000000001
0.7040000000000001
0.7040000000000001
2.576
2.576
2.576
0.7360000000000001
1.604
1.604
1.524
